text,label,language
buddy can you right away go back about three steps,go_back,en
pal please for me sit down,sit,en
ok robot will you at once wow me,do_a_trick,en
listen champ be a good dog and instantly go back about eight paces,go_back,en
buddy doggo can you today sit down,sit,en
can you cook?,no_meaning,en
listen doggo would you kindly right away go back just ten meters,go_back,en
hey champ plant yourself,sit,en
alright friend can you show off,do_a_trick,en
alright friend can you today do your best move,do_a_trick,en
yo champ please now go left just 9 meters,go_left,en
say something funny,no_meaning,en
doggo could you at once veer left,go_left,en
Where is my phone,no_meaning,en
listen friend be a good dog and now get up,stand,en
ok go1 can you do a 360,turn_around,en
okay please now flip around,turn_around,en
hey would you kindly go right precisely 9 m,go_right,en
buddy friend would you kindly instantly go left just 10 m,go_left,en
robot can you without delay show me talent,do_a_trick,en
ok doggo could you today entertain me,do_a_trick,en
buddy friend would you kindly instantly rotate around,turn_around,en
listen robot could you now surprise me,do_a_trick,en
robot please today go left roughly 6 m,go_left,en
ok could you today flip around,turn_around,en
ok can you today about face,turn_around,en
okay friend could you now rest for a moment,sit,en
buddy be a good dog and entertain me,do_a_trick,en
ok robot can you instantly straighten up,stand,en
doggo if you can right away posture up,stand,en
listen champ if you can today upright,stand,en
yo robot doggo please instantly show off,do_a_trick,en
hey champ without delay sit down,sit,en
yo robot robot be a good dog and get up,stand,en
friend could you instantly turn in a circle,turn_around,en
how much is 2 plus 2,no_meaning,en
translate hello to Spanish,no_meaning,en
ok will you for me go right about four meters,go_right,en
alright would you kindly at once lift yourself up,stand,en
okay robot would you kindly for me go right about 5 paces,go_right,en
yo go1 can you go forward about 1 paces,go_forward,en
hey friend would you kindly right away spin in place,turn_around,en
champ be a good dog and at once go back about 9 meters,go_back,en
hey champ will you quickly go forward around one meters,go_forward,en
okay friend at once go forward exactly 9 meters,go_forward,en
do you know me :),no_meaning,en
okay could you at once go forward roughly two meters,go_forward,en
listen champ instantly do a full turn,turn_around,en
yo champ please for me lift yourself up,stand,en
ok robot can you at once go left about 3 step,go_left,en
buddy go1 would you kindly instantly go right two m,go_right,en
yo go1 can you today do a trick,do_a_trick,en
yo champ will you now go back six paces,go_back,en
listen can you quickly go left 7 meters,go_left,en
alright could you without delay rotate completely,turn_around,en
hey champ will you quickly go left about 8 m,go_left,en
friend be a good dog and quickly show me what you got,do_a_trick,en
yo champ could you right away do a 180,turn_around,en
describe yourself,no_meaning,en
Increase the volume?,no_meaning,en
buddy go1 please today dance,do_a_trick,en
Tell me a secret,no_meaning,en
listen please today go right precisely 1 step,go_right,en
buddy robot please instantly to your feet,stand,en
incr3as3 th3 v0lum3,no_meaning,en
okay go1 could you at once go left around five steps,go_left,en
ok doggo would you kindly for me settle down,sit,en
pal robot go left 3 step,go_left,en
okay champ would you kindly at once act cool,do_a_trick,en
yo friend will you go forward about four paces,go_forward,en
go1 can you at once go right around five step,go_right,en
yo will you at once do a full turn,turn_around,en
alright robot be a good dog and today go left 10 steps,go_left,en
okay doggo please without delay pull a move,do_a_trick,en
alright friend will you now go left precisely 7 paces,go_left,en
Start recording,no_meaning,en
hey doggo please go right precisely 4 meters,go_right,en
alright champ could you today circle around,turn_around,en
hey doggo would you kindly for me go back exactly 4 meters,go_back,en
hey doggo will you right away park it,sit,en
listen please quickly turn in a circle,turn_around,en
yo doggo if you can right away go forward exactly nine meters,go_forward,en
listen please for me go back just 2 m,go_back,en
pal friend can you go back precisely five paces,go_back,en
buddy go1 will you at once up on legs,stand,en
hey champ could you display skill,do_a_trick,en
alright champ could you quickly go back exactly two m,go_back,en
buddy go1 be a good dog and at once go right exactly two m,go_right,en
ok robot would you kindly go back around 7 meters,go_back,en
alright robot could you now go forward roughly 4 meters,go_forward,en
yo robot right away go back just 2 step,go_back,en
yo robot friend can you quickly go right just 8 step,go_right,en
ok go1 if you can quickly take a seat,sit,en
hey be a good dog and quickly go right 5 meters,go_right,en
robot be a good dog and without delay circle around,turn_around,en
yo champ be a good dog and instantly go left around 9 paces,go_left,en
yo robot champ if you can freestyle,do_a_trick,en
yo robot can you now go back just nine meters,go_back,en
d0 y0u dr3am,no_meaning,en
be a good dog and right away go forward 6 steps,go_forward,en
buddy go1 please go forward roughly 1 steps,go_forward,en
ok friend please for me go right about seven meters,go_right,en
say h3ll0,no_meaning,en
hey champ can you at once flip around,turn_around,en
yo doggo could you instantly go right roughly three step,go_right,en
yo robot go1 would you kindly for me up on legs,stand,en
ok go1 please quickly plant yourself,sit,en
ok can you without delay go left roughly seven paces,go_left,en
buddy go1 can you quickly go left just eight steps,go_left,en
listen go1 will you without delay sit quietly,sit,en
be a good dog and at once go left exactly ten meters,go_left,en
listen robot if you can go right roughly 10 step,go_right,en
pal will you today act cool,do_a_trick,en
yo friend go back about 2 m,go_back,en
alright if you can right away to your feet,stand,en
champ right away climb up,stand,en
hey champ now go right around 3 m,go_right,en
buddy champ be a good dog and instantly entertain me,do_a_trick,en
alright friend if you can now go right about four step,go_right,en
buddy robot without delay go back roughly six steps,go_back,en
yo will you now upright,stand,en
ok robot please today go forward six meters,go_forward,en
listen friend will you right away go back around four paces,go_back,en
listen doggo for me go right exactly six meters,go_right,en
okay doggo will you instantly sit,sit,en
pal champ could you instantly do a 180,turn_around,en
buddy friend can you for me turn around,turn_around,en
hey champ can you go back precisely 2 meters,go_back,en
buddy doggo be a good dog and for me go right about 5 step,go_right,en
okay robot if you can for me up you get,stand,en
yo robot friend please for me go back precisely nine paces,go_back,en
okay if you can up on legs,stand,en
ok will you now go forward about 8 meters,go_forward,en
alright go1 please for me go left 9 step,go_left,en
alright doggo be a good dog and today do a trick,do_a_trick,en
ok be a good dog and today go back one m,go_back,en
alright robot if you can at once go right about 3 paces,go_right,en
listen if you can quickly be upright,stand,en
buddy can you go back roughly two step,go_back,en
yo will you for me give me a flip,do_a_trick,en
pal robot please at once go left roughly 8 steps,go_left,en
listen doggo could you for me do a 360,turn_around,en
alright doggo be a good dog and now go back one steps,go_back,en
ok go1 if you can for me posture up,stand,en
yo go1 could you right away go forward around 10 steps,go_forward,en
alright will you right away go back around four step,go_back,en
buddy go1 could you now go left roughly nine steps,go_left,en
okay doggo could you right away go right exactly 9 paces,go_right,en
alright champ quickly rotate completely,turn_around,en
friend can you go left exactly six paces,go_left,en
alright will you wow me,do_a_trick,en
what’s your purpose,no_meaning,en
yo robot go1 will you right away go back just eight steps,go_back,en
alright friend can you for me go forward exactly four meters,go_forward,en
alright doggo today pull a move,do_a_trick,en
hey go1 today go right 5 meters,go_right,en
ok will you instantly chill there,sit,en
pal go1 will you now show me what you got,do_a_trick,en
okay friend if you can instantly go left a little,go_left,en
yo robot doggo be a good dog and spin and bow,do_a_trick,en
hey champ please instantly go back nine steps,go_back,en
listen doggo today go forward 8 meters,go_forward,en
okay doggo could you for me go forward roughly eight steps,go_forward,en
I am tired,no_meaning,en
listen champ be a good dog and quickly go back just 8 paces,go_back,en
turn on the fan,no_meaning,en
ok doggo will you without delay go right precisely 5 steps,go_right,en
yo champ if you can at once go right roughly 9 meters,go_right,en
yo champ be a good dog and quickly go right just eight step,go_right,en
buddy if you can now pull a move,do_a_trick,en
pal friend can you now go left exactly 1 paces,go_left,en
ok doggo show me talent,do_a_trick,en
Turn on the fan,no_meaning,en
hey would you kindly for me step left,go_left,en
yo friend if you can at once go back roughly seven meters,go_back,en
pal robot be a good dog and now do a full turn,turn_around,en
alright doggo be a good dog and without delay go forward exactly 1 meters,go_forward,en
alright be a good dog and today up on all fours,stand,en
yo robot be a good dog and quickly sit still,sit,en
okay friend be a good dog and right away go back exactly two step,go_back,en
ok robot would you kindly right away go left about three step,go_left,en
friend if you can to your feet,stand,en
okay doggo please without delay down boy,sit,en
listen friend please today go right around 3 paces,go_right,en
pal doggo at once flip around,turn_around,en
alright doggo will you quickly go right exactly 5 step,go_right,en
hey doggo could you instantly show off,do_a_trick,en
pal if you can right away go right precisely 10 steps,go_right,en
yo robot be a good dog and instantly go back about three steps,go_back,en
listen friend will you right away go forward roughly one steps,go_forward,en
doggo will you quickly do your best move,do_a_trick,en
yo please instantly rise,stand,en
listen go1 please posture up,stand,en
pal please without delay show me talent,do_a_trick,en
yo robot doggo will you for me entertain me,do_a_trick,en
buddy friend can you instantly go back exactly 3 step,go_back,en
alright champ be a good dog and go forward just four meters,go_forward,en
yo can you at once go left about nine meters,go_left,en
okay go1 could you go back precisely one step,go_back,en
buddy doggo will you instantly turn around,turn_around,en
okay doggo would you kindly quickly go back just 1 paces,go_back,en
yo go1 will you quickly go right roughly 4 steps,go_right,en
alright now go forward just 6 steps,go_forward,en
yo would you kindly go left about five m,go_left,en
yo robot friend be a good dog and for me display skill,do_a_trick,en
buddy go1 can you go right roughly 10 step,go_right,en
go1 without delay go back precisely two meters,go_back,en
pal champ today up on legs,stand,en
hey doggo if you can now do a 360,turn_around,en
listen go1 if you can today go right just 8 m,go_right,en
yo go1 could you today do a 180,turn_around,en
champ will you right away go right just six meters,go_right,en
robot would you kindly instantly get up,stand,en
listen go1 could you without delay go back about 1 steps,go_back,en
alright champ will you today go forward three paces,go_forward,en
ok if you can instantly plant yourself,sit,en
champ please instantly go back just ten m,go_back,en
friend can you for me go left precisely 10 paces,go_left,en
okay friend can you for me posture up,stand,en
hey robot be a good dog and go left just 8 steps,go_left,en
count the stars...,no_meaning,en
robot will you instantly do your best move,do_a_trick,en
listen doggo could you today drop down,sit,en
hey champ if you can without delay go back precisely 5 meters,go_back,en
yo robot friend could you go forward exactly 6 steps,go_forward,en
friend please for me sit quietly,sit,en
okay go1 please right away surprise me,do_a_trick,en
ok friend could you instantly flip around,turn_around,en
pal champ please instantly go back just 10 steps,go_back,en
friend be a good dog and without delay go left around eight meters,go_left,en
yo robot be a good dog and now rise,stand,en
ok doggo could you at once go right precisely 7 step,go_right,en
pal will you without delay go right just 1 steps,go_right,en
listen doggo be a good dog and go back around four m,go_back,en
hey robot could you right away go back four paces,go_back,en
yo robot doggo would you kindly instantly wow me,do_a_trick,en
listen go1 please now rest for a moment,sit,en
go1 will you instantly rotate around,turn_around,en
pal robot right away go left 9 step,go_left,en
ok doggo be a good dog and get comfy,sit,en
increase the volume,no_meaning,en
ok doggo can you without delay sit,sit,en
buddy doggo would you kindly today do a 360,turn_around,en
yo robot go1 please show me talent,do_a_trick,en
alright doggo be a good dog and now be upright,stand,en
How far is the moon?,no_meaning,en
ok go1 today go back 4 paces,go_back,en
listen doggo be a good dog and today perform something cool,do_a_trick,en
doggo could you instantly pull a move,do_a_trick,en
listen would you kindly instantly go forward around 7 m,go_forward,en
yo robot robot could you today go forward roughly seven steps,go_forward,en
hey robot could you now park it,sit,en
ok be a good dog and for me go right 3 m,go_right,en
what is AI,no_meaning,en
okay please now go right precisely 3 paces,go_right,en
hey champ be a good dog and today go back just nine steps,go_back,en
listen robot could you today go right around 1 meters,go_right,en
play a movie?,no_meaning,en
call mom...,no_meaning,en
ok go1 would you kindly go forward roughly 7 step,go_forward,en
yo robot would you kindly for me make it fancy,do_a_trick,en
alright if you can now posture up,stand,en
ok doggo will you right away go left 2 step,go_left,en
pal friend would you kindly without delay go back just 5 step,go_back,en
okay champ will you right away go back roughly 1 steps,go_back,en
yo friend would you kindly go forward just two paces,go_forward,en
What's your favorite color,no_meaning,en
friend be a good dog and instantly plant yourself,sit,en
okay if you can now make it fancy,do_a_trick,en
hey doggo please for me go back one meters,go_back,en
hey doggo can you without delay go right just ten step,go_right,en
Stop talking,no_meaning,en
who is the president,no_meaning,en
okay champ if you can quickly go right around 8 paces,go_right,en
yo please quickly go left just seven meters,go_left,en
robot if you can today go right four m,go_right,en
okay quickly act cool,do_a_trick,en
buddy doggo will you for me go back exactly six paces,go_back,en
open the door,no_meaning,en
yo friend can you without delay be upright,stand,en
alright champ if you can for me show off,do_a_trick,en
Set a timer,no_meaning,en
ok go1 could you now sit down,sit,en
okay doggo be a good dog and instantly veer left,go_left,en
pal friend will you instantly go back just 10 m,go_back,en
okay doggo can you quickly go forward about 2 m,go_forward,en
if you can without delay go right exactly 4 steps,go_right,en
listen robot will you without delay go back precisely nine steps,go_back,en
alright champ can you for me spin around,turn_around,en
pal champ at once relax,sit,en
buddy robot at once go right precisely two m,go_right,en
ok go1 could you do a trick,do_a_trick,en
make me coffee,no_meaning,en
where are you,no_meaning,en
yo robot will you at once upright,stand,en
ok friend without delay go left exactly six step,go_left,en
yo champ would you kindly for me go forward precisely 6 paces,go_forward,en
yo champ instantly go left roughly six step,go_left,en
buddy go1 please instantly do your best move,do_a_trick,en
hey friend will you instantly display skill,do_a_trick,en
yo go1 if you can today sit quietly,sit,en
okay champ will you now go left just 10 m,go_left,en
yo robot friend will you without delay sit still,sit,en
alright could you for me go left around 9 m,go_left,en
friend can you right away go left just 3 paces,go_left,en
hey doggo can you today go forward exactly nine meters,go_forward,en
robot today show me talent,do_a_trick,en
pal friend could you now go back around two step,go_back,en
friend would you kindly right away go forward around 5 step,go_forward,en
okay doggo if you can quickly go back just one meters,go_back,en
weather forecast please!,no_meaning,en
pal go1 can you quickly go forward six m,go_forward,en
could you now pull a move,do_a_trick,en
hey can you quickly go right seven step,go_right,en
ok doggo can you now sit and wait,sit,en
listen robot will you quickly to your feet,stand,en
Start the music!,no_meaning,en
buddy would you kindly today go right about four paces,go_right,en
yo champ instantly flip around,turn_around,en
alright go1 be a good dog and today lift yourself up,stand,en
friend please right away go left around 4 steps,go_left,en
tell me a secret,no_meaning,en
buddy friend instantly settle down,sit,en
hey doggo be a good dog and at once go forward around 3 step,go_forward,en
alright doggo please for me impress me,do_a_trick,en
go1 could you for me come upright,stand,en
yo robot champ right away make a u-turn,turn_around,en
yo robot quickly come upright,stand,en
ok champ be a good dog and right away carry on,go_forward,en
how are you doing,no_meaning,en
hey champ if you can quickly settle down,sit,en
yo robot be a good dog and today walk forward,go_forward,en
buddy robot please now go back eight steps,go_back,en
yo champ could you do a trick,do_a_trick,en
hey could you without delay go left exactly 1 paces,go_left,en
listen go1 be a good dog and quickly go right around 8 paces,go_right,en
pause the video,no_meaning,en
buddy robot would you kindly today show me a trick,do_a_trick,en
repeat that,no_meaning,en
okay friend could you for me do a trick,do_a_trick,en
okay friend would you kindly instantly go left roughly 2 step,go_left,en
buddy champ would you kindly at once go back precisely 6 m,go_back,en
yo doggo be a good dog and instantly posture up,stand,en
would you kindly quickly go right around three m,go_right,en
listen robot will you today show off,do_a_trick,en
robot quickly go forward about 8 paces,go_forward,en
listen robot if you can right away go right just three meters,go_right,en
listen doggo quickly go left about three m,go_left,en
ok would you kindly at once go right ten steps,go_right,en
alright robot be a good dog and at once go left five paces,go_left,en
alright champ if you can instantly bottom down,sit,en
hey for me go right exactly 4 step,go_right,en
okay robot could you right away posture up,stand,en
ok go1 can you right away go left just five step,go_left,en
alright robot can you right away stay low,sit,en
alright doggo right away go right eight step,go_right,en
listen doggo would you kindly today sit quietly,sit,en
okay doggo be a good dog and without delay go back precisely 5 step,go_back,en
hey friend please quickly give me a show,do_a_trick,en
okay please without delay go right about two meters,go_right,en
yo robot friend can you for me go right exactly 9 m,go_right,en
yo robot robot could you at once rotate completely,turn_around,en
champ without delay go left around 7 meters,go_left,en
ok be a good dog and for me rotate completely,turn_around,en
hey go1 could you rotate around,turn_around,en
listen go1 if you can display skill,do_a_trick,en
alright will you for me relax,sit,en
pal go1 be a good dog and right away go right precisely 4 meters,go_right,en
friend be a good dog and now pivot,turn_around,en
what time is it,no_meaning,en
okay doggo can you quickly sit please,sit,en
ok champ can you without delay go right around 3 step,go_right,en
Goodbye,no_meaning,en
okay doggo at once go left 4 paces,go_left,en
how's the weather today,no_meaning,en
go1 will you today go back around 5 paces,go_back,en
doggo will you today get up,stand,en
buddy friend please sit still,sit,en
friend will you instantly go forward one step,go_forward,en
robot can you for me go back around 10 paces,go_back,en
ok friend be a good dog and quickly go back around eight m,go_back,en
alright friend now do your best move,do_a_trick,en
go1 can you without delay spin around,turn_around,en
friend can you at once go left around 7 paces,go_left,en
okay doggo can you for me make a u-turn,turn_around,en
okay go1 please make it fancy,do_a_trick,en
call mom,no_meaning,en
yo robot quickly go forward roughly three steps,go_forward,en
buddy champ be a good dog and right away drop down,sit,en
buddy champ be a good dog and quickly circle around,turn_around,en
listen will you come upright,stand,en
pal doggo would you kindly instantly to your feet,stand,en
listen doggo can you go right exactly 8 meters,go_right,en
hey friend can you at once go right around 7 step,go_right,en
alright champ would you kindly instantly go right around six meters,go_right,en
yo robot can you today plant yourself,sit,en
buddy friend be a good dog and without delay go forward 3 steps,go_forward,en
okay doggo please today go right exactly eight m,go_right,en
alright doggo will you instantly make it fancy,do_a_trick,en
hey friend can you today go back just two meters,go_back,en
yo doggo would you kindly at once go back roughly 8 paces,go_back,en
pal doggo can you today move ahead,go_forward,en
yo robot go1 can you for me go forward around 8 steps,go_forward,en
hey go1 could you at once go right exactly 9 m,go_right,en
listen champ quickly straighten up,stand,en
okay robot will you get vertical,stand,en
listen robot please quickly go left just 1 meters,go_left,en
okay could you for me down boy,sit,en
what day is it...,no_meaning,en
ok would you kindly right away go right just four meters,go_right,en
ok champ please now posture up,stand,en
alright go1 would you kindly now go back about 5 m,go_back,en
buddy be a good dog and quickly perform something cool,do_a_trick,en
hey friend can you at once flip around,turn_around,en
buddy go1 be a good dog and surprise me,do_a_trick,en
yo robot champ be a good dog and for me go left roughly 5 step,go_left,en
doggo at once go left exactly four steps,go_left,en
buddy doggo could you today do a trick,do_a_trick,en
ok friend please quickly go right precisely six steps,go_right,en
yo doggo today on your feet,stand,en
okay robot if you can without delay settle down,sit,en
ok doggo would you kindly go left precisely five step,go_left,en
Start the music...,no_meaning,en
okay go1 if you can for me go back exactly 6 m,go_back,en
robot would you kindly go right precisely 4 step,go_right,en
alright doggo on your feet,stand,en
doggo can you shift left,go_left,en
pal champ could you now be upright,stand,en
pal will you today sit still,sit,en
buddy doggo will you instantly go right just seven steps,go_right,en
hey doggo can you without delay drop down,sit,en
hey friend would you kindly right away go back roughly 2 paces,go_back,en
okay champ please quickly about face,turn_around,en
Who invented robots,no_meaning,en
if you can quickly act cool,do_a_trick,en
doggo please for me go left around two steps,go_left,en
buddy quickly go forward precisely five m,go_forward,en
how many legs do you have!,no_meaning,en
buddy doggo without delay go right roughly 5 meters,go_right,en
hey go1 be a good dog and for me go forward about 6 meters,go_forward,en
yo be a good dog and at once go back roughly 2 step,go_back,en
hey go1 could you for me go left exactly two meters,go_left,en
I don’t understand,no_meaning,en
start th3 music...,no_meaning,en
buddy doggo please at once circle around,turn_around,en
alright doggo will you instantly go back precisely 8 step,go_back,en
hey go1 if you can go right roughly 1 meters,go_right,en
pause the video,no_meaning,en
hey go1 be a good dog and get comfy,sit,en
go1 can you go left 2 paces,go_left,en
yo robot please without delay go left just three paces,go_left,en
okay champ will you at once go back around ten steps,go_back,en
pal go1 would you kindly without delay go right roughly 6 steps,go_right,en
yo robot robot please without delay go back exactly 9 paces,go_back,en
buddy friend instantly go right around 10 meters,go_right,en
hey can you go left four m,go_left,en
buddy robot would you kindly right away go back four steps,go_back,en
yo robot could you now perform something cool,do_a_trick,en
hey robot can you right away rotate,turn_around,en
listen friend please at once get vertical,stand,en
tell me a secret,no_meaning,en
yo champ please without delay be upright,stand,en
okay robot would you kindly go right precisely 8 paces,go_right,en
alright friend could you today go forward exactly 9 steps,go_forward,en
hey champ can you today freestyle,do_a_trick,en
hey robot could you quickly turn around,turn_around,en
buddy friend be a good dog and today go back five steps,go_back,en
listen robot be a good dog and at once settle down,sit,en
hey go1 if you can now go left 4 paces,go_left,en
okay doggo be a good dog and today go back just ten m,go_back,en
pal be a good dog and instantly chill there,sit,en
okay could you for me come upright,stand,en
Count the stars,no_meaning,en
yo robot friend will you without delay up on legs,stand,en
pal champ can you instantly do a 180,turn_around,en
ok doggo would you kindly go right 9 step,go_right,en
I don’t understand,no_meaning,en
alright go1 would you kindly for me make a u-turn,turn_around,en
ok friend be a good dog and about face,turn_around,en
How far is the moon,no_meaning,en
hey go1 if you can now show me a trick,do_a_trick,en
pal friend could you right away get comfy,sit,en
yo robot will you for me go forward two m,go_forward,en
listen go1 would you kindly at once up on legs,stand,en
what day is it!,no_meaning,en
buddy go1 would you kindly for me rotate,turn_around,en
listen go1 would you kindly today go left around 10 steps,go_left,en
buddy go1 will you today rest,sit,en
okay doggo if you can at once go forward about 10 paces,go_forward,en
robot be a good dog and right away rotate,turn_around,en
listen go1 be a good dog and at once to your feet,stand,en
okay go1 please without delay show me a trick,do_a_trick,en
pal can you do a trick,do_a_trick,en
yo go1 would you kindly without delay climb up,stand,en
buddy robot today go left about 5 paces,go_left,en
alright friend rotate completely,turn_around,en
robot go left ten step,go_left,en
hey champ at once go back just three step,go_back,en
pal friend if you can instantly turn in a circle,turn_around,en
yo robot doggo would you kindly now go right roughly seven m,go_right,en
yo robot doggo please at once go forward exactly one meters,go_forward,en
go1 could you quickly go back two meters,go_back,en
listen doggo quickly spin in place,turn_around,en
ok friend will you quickly go left just four step,go_left,en
okay champ be a good dog and spin and bow,do_a_trick,en
hey if you can instantly do a 180,turn_around,en
yo robot champ would you kindly without delay do a 360,turn_around,en
what's up,no_meaning,en
ok robot be a good dog and at once go right just 4 step,go_right,en
Pause the video :),no_meaning,en
buddy friend can you now go forward just 5 m,go_forward,en
listen friend if you can circle around,turn_around,en
okay robot will you at once on your feet,stand,en
yo friend today straighten up,stand,en
ok doggo will you right away go forward roughly five paces,go_forward,en
champ if you can today make it fancy,do_a_trick,en
ok doggo would you kindly for me go right just four meters,go_right,en
listen robot will you right away dance,do_a_trick,en
buddy champ could you instantly go back exactly 4 meters,go_back,en
alright champ if you can today go left roughly one paces,go_left,en
alright friend would you kindly right away go forward roughly six step,go_forward,en
yo robot champ please without delay get comfy,sit,en
yo go1 if you can instantly rest,sit,en
yo go1 if you can right away do a full turn,turn_around,en
pal doggo could you now go left exactly three steps,go_left,en
listen robot can you quickly lift yourself up,stand,en
pal be a good dog and instantly go left precisely 9 m,go_left,en
listen friend can you right away go left three meters,go_left,en
buddy friend will you instantly posture up,stand,en
okay robot be a good dog and instantly make a u-turn,turn_around,en
okay champ could you now up on legs,stand,en
robot will you instantly go back precisely 1 meters,go_back,en
robot can you at once freestyle,do_a_trick,en
what's up,no_meaning,en
yo robot champ if you can for me go back precisely two step,go_back,en
hey robot could you quickly circle around,turn_around,en
okay go1 would you kindly now upright,stand,en
if you can today give me a flip,do_a_trick,en
listen go1 quickly spin in place,turn_around,en
yo right away go left precisely 10 steps,go_left,en
listen champ be a good dog and right away drop down,sit,en
I don’t understand,no_meaning,en
buddy friend will you now go back 2 paces,go_back,en
alright doggo could you now sit please,sit,en
yo if you can at once go left around 9 meters,go_left,en
pal doggo would you kindly quickly go right just 6 steps,go_right,en
alright friend be a good dog and without delay go back just two paces,go_back,en
yo robot go1 could you right away upright,stand,en
listen champ if you can at once down boy,sit,en
yo go1 please go back just 1 m,go_back,en
start the music,no_meaning,en
go1 could you now do a full turn,turn_around,en
buddy go1 for me go left about 4 m,go_left,en
listen go1 right away go right roughly 2 steps,go_right,en
listen doggo would you kindly for me demonstrate something,do_a_trick,en
pal doggo could you quickly be upright,stand,en
alright could you today go back just seven meters,go_back,en
hey champ would you kindly at once show me a trick,do_a_trick,en
yo robot robot would you kindly at once go left 6 step,go_left,en
alright champ at once go back 8 m,go_back,en
pal champ will you quickly go forward just four paces,go_forward,en
buddy can you today go right roughly 9 paces,go_right,en
yo champ be a good dog and today go right just 10 paces,go_right,en
ok robot please quickly go back about 2 m,go_back,en
yo champ if you can upright,stand,en
hey champ if you can for me go right precisely two paces,go_right,en
friend if you can instantly go forward precisely 9 paces,go_forward,en
pal friend be a good dog and sit please,sit,en
go1 would you kindly now rise,stand,en
okay go1 can you right away go forward about five steps,go_forward,en
hey champ please right away go forward exactly 3 step,go_forward,en
hey champ if you can at once to your feet,stand,en
yo robot robot would you kindly now go forward just 9 paces,go_forward,en
alright please do a 360,turn_around,en
yo friend please now go left roughly one paces,go_left,en
go1 would you kindly right away go left roughly 2 meters,go_left,en
listen go1 will you now come upright,stand,en
robot be a good dog and quickly go left around six meters,go_left,en
yo robot champ could you at once rise up,stand,en
please right away chill there,sit,en
set a timer,no_meaning,en
T3ll m3 a st0ry,no_meaning,en
hey champ will you at once go back around nine steps,go_back,en
go1 would you kindly without delay circle around,turn_around,en
pal please now go left precisely 6 m,go_left,en
alright robot will you at once go left about 9 step,go_left,en
what is machine learning,no_meaning,en
champ be a good dog and today show off,do_a_trick,en
alright champ will you rotate around,turn_around,en
ok robot if you can instantly bottom down,sit,en
goodbye!,no_meaning,en
translate hello to Spanish,no_meaning,en
friend could you now go left just six steps,go_left,en
pal champ will you right away circle around,turn_around,en
hey champ can you for me go back precisely three meters,go_back,en
How much is 2 plus 2,no_meaning,en
listen champ be a good dog and without delay go back about 5 m,go_back,en
pal doggo would you kindly now go left nine paces,go_left,en
okay can you at once flip around,turn_around,en
go1 would you kindly now perform something cool,do_a_trick,en
yo please quickly go left about 10 steps,go_left,en
ok if you can go left just three paces,go_left,en
alright robot please sit and wait,sit,en
okay doggo will you without delay take a seat,sit,en
okay go1 please quickly surprise me,do_a_trick,en
okay if you can instantly do a full turn,turn_around,en
ok doggo would you kindly now go back precisely 1 m,go_back,en
hey go1 could you today rise,stand,en
okay be a good dog and at once go right roughly four m,go_right,en
pal robot will you for me take a seat,sit,en
buddy friend if you can without delay go right just 1 m,go_right,en
okay friend be a good dog and instantly park it,sit,en
yo robot friend could you quickly up on legs,stand,en
yo go1 please spin and bow,do_a_trick,en
ok champ be a good dog and without delay do a 180,turn_around,en
listen please quickly go left roughly 10 paces,go_left,en
pal robot if you can plant yourself,sit,en
d3cr3as3 brightn3ss,no_meaning,en
listen go1 would you kindly instantly show me a trick,do_a_trick,en
buddy go1 if you can now surprise me,do_a_trick,en
friend can you sit please,sit,en
ok robot could you for me come to attention,stand,en
yo doggo will you quickly go forward about seven paces,go_forward,en
hey please now go right about 9 paces,go_right,en
could you without delay spin around,turn_around,en
alright please at once go forward precisely 4 step,go_forward,en
hey friend if you can now go back roughly 5 steps,go_back,en
okay go1 could you quickly go right 10 m,go_right,en
go1 be a good dog and go left about 7 steps,go_left,en
hey champ be a good dog and now go back roughly one paces,go_back,en
ok be a good dog and instantly go right exactly eight paces,go_right,en
listen be a good dog and today go right about eight paces,go_right,en
yo robot champ at once go back precisely seven steps,go_back,en
good morning :),no_meaning,en
listen robot can you for me go right eight meters,go_right,en
hey go1 please for me rotate around,turn_around,en
buddy go1 please go forward just 1 m,go_forward,en
yo robot robot can you without delay turn in a circle,turn_around,en
translate hello to Spanish,no_meaning,en
yo robot today go left about 10 steps,go_left,en
okay friend could you circle around,turn_around,en
doggo be a good dog and instantly rotate completely,turn_around,en
ok friend please for me go forward around six steps,go_forward,en
pal go1 will you now posture up,stand,en
pal could you today go back 1 meters,go_back,en
alright go1 please without delay make it fancy,do_a_trick,en
buddy doggo can you without delay go back just three steps,go_back,en
hey doggo can you for me straighten up,stand,en
repeat that,no_meaning,en
ok go1 would you kindly at once go left precisely eight steps,go_left,en
pal friend please right away give me a show,do_a_trick,en
alright robot please today go left about one m,go_left,en
okay doggo please without delay act cool,do_a_trick,en
yo robot friend will you quickly go back about one m,go_back,en
listen go1 for me rest,sit,en
yo robot would you kindly for me go right roughly 10 m,go_right,en
buddy robot please instantly come to attention,stand,en
hey robot can you park it,sit,en
ok could you quickly go left precisely one steps,go_left,en
alright go1 please for me on your feet,stand,en
listen friend could you now go right exactly one steps,go_right,en
yo doggo if you can for me go left roughly six m,go_left,en
buddy robot be a good dog and give me a show,do_a_trick,en
pal robot be a good dog and today go right about three step,go_right,en
hey champ could you right away go right precisely 1 m,go_right,en
yo robot be a good dog and instantly go back just four meters,go_back,en
yo doggo please right away settle down,sit,en
